khach_cmt,rating,shop_phan_hoi
,4,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,"anh Sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,"anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,Cảm ơn e .Đã tin tưởng và ủng hộ shop nhaaa
,4,Cảm ơn e .Đã tin tưởng và ủng hộ shop nhaaa
,4,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,4,"Dạ shop cảm ơn bạn đã tin tưởng và sử dụng sản phẩm bên shop. Thật ra trước giờ shop luôn có đồ tặng kèm như tất và nước giặt giày nhưng do ảnh hưởng dịch kho không thể nhập đc hàng về. Nên bạn thông cảm, lần sau ủng hộ shop.shop sẽ bù nha. "
,4,"Anh Sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé."
,4,"không biết vì lí do gì mà bạn đánh giá shop mk vậy , mong lần sau được phục vụ bạn tốt hơn Cảm ơn e .Đã tin tưởng và ủng hộ shop nhaaa"
,4,Cảm ơn e .Đã tin tưởng và ủng hộ shop nhaaa
,4,Cảm ơn e .Đã tin tưởng và ủng hộ shop nhaaa
"Giày có form giữ bằng nhựa , có vài vết bẩn ở giày . Đặt cùng 1 đôi vớ nữa nhưng shop chỉ ship mỗi giày :))",3,
"Giày đẹp,  nhưng giao sai size :((",3,
Sao cái tấm thiết 2 bên bị ngược chiều ạ?,3,
,3,"anh Sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
Đóng gói sản phẩm mỏng móp méo nên đánh 3⭐️thôi,3,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
"Giày cũng đẹp , nhưng có bị móp méo, tiền nào chả đó nên tạm chấp nhận",3,
Nhiều vết bẩn và đóng hộp chưa đc chắc chắn lắm khá nhiều chỉ thừa vết bẩn khó lau thậm chí k thể lâu hết đc lót giày 2lớp khá dễ bong và mỏng nói chung là k phải sale thì bỏ ra gần 300k mua đôi này thì cũng k đáng thấm chí hơn là tệ,3,
"Lỗi,không giống như ảnh
Lỗ đục k đc đều
Nhưng giá thành tốt",3,
giày giao hơi lâu nma mình thấy giày đục lỗ không đẹp lắm ý :)))) khuyên mng nên bỏ thêm tiền ra mua mấy đôi chất lượng hơn nhé. Hình ảnh mang tính chất minh hoạ,3,
Giày thì ok nhưng size rộng quá mà mình nt cho shop bảo đổi mà shop ko rep tin khiến mk cảm thấy thái độ phục vụ khách hàng của shop không chuyên nghiệp.,3,
Hộp bị móp méo. Nhắn tin với shop kh trả lời nói chung là được!!,3,
Ổn.,3,
210k mà ko khác gì mấy đôi 150k ngoài chợ. Hơi thất vọng,3,
:) chân thành review : quá chán với dây giày đi khá cứng chân nói chung là hơi chán mua 1 lần không bao giờ mua lần 2 ngồi đan dây mà trầm cảm mùi cũng khá hắc ,3,"Dạ, shop đã liên hệ và xử lý vấn đề bạn gặp phải và cũng giải thích cho bạn hiểu có vấn đề gì shop hỗ trợ bạn , bạn gọi cho shop hoặc nhắn tin cho shop nhé, luôn mang đến sự tin tưởng và hài lòng tới các bạn ạ, shop cảm ơn!!!"
"Hộp thì nát hết cả dày thì nhăn nheo, mua chơi 1,2 ngày thì được chứ đi lâu thì chịu",3,
"Nhiều chỉ thừa
Dây thì một bên dài một bên ngắn
Một dây ngắn quá kh buộc đc",3,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
Tạm chấp nhận,3,
"Giày đẹp, nhưng size hơi rộng so vs bth 😅",3,"anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
haizzzxx,3,"anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé
Thu gọn"
,3,"khách đã xin lỗi shop do ấn nhầm đánh giá, và nói thêm sản phẩm shop quá tuyệt vời em xin lỗi em ấn vội quá nên mới vậy , khách đã đặt luôn thêm 1 đôi nữa cho em gái, cảm ơn em đã tin tường"
,3,"Cảm ơn anh chị đã tin tưởng và ủng hộ shop, chúc anh chị thành công trog cuộc sống ạ"
,3,"nh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,3,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,3,"anh Sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
"Giao hàng nhanh,giày có rất nhiều lỗi chán k biết phải nói như nào luôn",2,
"Không đẹp nha 
Giày cứng nha , chỉ thừa vải thừa nhiều nha 
Nói chung là tệ ạ",2,
Móp méo,2,
"đế giầy thì mỏng đi rất là đau chân k có đệm lót
hộp bị móp méo",2,
"Tiền nao của đấy nhed ae 
1",1,"shop liên hệ cho bạn khá nhiêu lần, nhưng mà không ai ai hợp tác hỗ trợ mọi người cẩn thận đối thủ chơi xấu nhé "
Rất thất vọng form giày cứng nặng đi đau chân,1,"shop xin lỗi vì đã không làm vừa lòng bạn, shop bán giày ai cũng ưng và feedback rất tốt về sản phẩm , shop không hiểu lí do gì mà bạn đánh giá shop như vậy , shop đã liện hệ hỗ trợ hoàn hàng mà bạn không đồng ý và tắt máy, shop không có cách nào hỗ trợ tiếp bạn được, không biết đối thủ chơi xấu hay như nào mà lại như vậy , mong bạn đọc được lời này và liên hệ lại với shop đã được hỗ trợ , "
,1,"Anh sneaker cảm ơn Bạn đã tin dùng sản phẩm của Shop. Bạn hãy giới thiệu bạn bè , người thân ủng hộ Shop nữa nhé. Chúc Bạn có trải nghiệm mua sắm vui vẻ ạ ! Bạn hãy ấn Follower Shop để nhận khuyến mãi nhé"
,1,Cảm ơn e .Đã tin tưởng và ủng hộ shop nhaaa
"Đóng gói hàng cẩn thận, phần đế giày bị trầy trầy nhìn khá khó chịu",4,Dạ cảm ơn bạn đã tin tưởng và ủng hộ shop nha. Chúc bạn có những trải nghiệm và những phút giây tuyệt vời khi sử dụng sản phẩm ạ^^ mãi yêu <3
Sản phẩm tương đối ổn so với tầm giá lên hình cũng khá đẹp. Học sinh sv nên mua,4,
ship lâu  sp ok,4,
,4,Dạ cảm ơn bạn đã tin tưởng và ủng hộ shop nha. Chúc bạn có những trải nghiệm và những phút giây tuyệt vời khi sử dụng sản phẩm ạ^^ mãi yêu <3
,4,Dạ cảm ơn bạn đã tin tưởng và ủng hộ shop nha. Chúc bạn có những trải nghiệm và những phút giây tuyệt vời khi sử dụng sản phẩm ạ
,4,Dạ cảm ơn bạn đã tin tưởng và ủng hộ shop nha. Chúc bạn có những trải nghiệm và những phút giây tuyệt vời khi sử dụng sản phẩm ạ
Sảng phẩm như hình nhưng sơn thì bị lem còn lại thì đều ổn,4,Cảm ơn anh/chị vì đã mua hàng của Shop đồ phượt Sài Gòn. Hi vọng anh/chị có thể góp ý để bên e hoàn thiện phục vụ mình tốt hơn nữa. Anh chị vui lòng inbox tin nhắn bên e sẽ hỗ trợ cho mình nhé ❤️
"Có bên dây giày thiếu nút chặn đầu dây. Mình phải thắt nút lại, mong shop kiểm hàng kỷ lại dùm!",4,
Ok tiền nào của đó,4,
"Chiếc bên phải ở trong đường may chỉ dư tùm lum và rất xấu . Chiếc bên trái k có dư đường may chỉ
Còn ở bên ngoài keo dán tràn và dư tùm lum ra. Chiếc bên trái chảy keo rất nhiều so với chiếc bên phải.
Còn chất lượng để sử dụng thời gian xem như thế nào . Hơi thất vọng vì giày không sắc sảo và đẹp",1,"Cảm ơn đánh giá của a ạ. E xin phép trả lời a về sản phẩm ạ, sản phẩm vừa may + vừa dán keo với mức giá tiền như này gần như khó có thể tìm được ạ. Ở bên trong giày dưới dễ có đường may thì đã có lớp lót giày để che chắn rồi ạ, A bỏ ra để soi kĩ quá ạ. Keo dán như vậy a vẫn chê được thì e cũng không thể phản hồi thêm được ạ. Để tìm được sản phẩm hoàn hảo tuyệt đối không 1 điểm trừ thì phải >10 triệu chứ k nằm ở mức giá ~300k thế này được ạ"
,1,"Chào a, có gì a ko hài lòng về sản phẩm vậy ạ? Nói lên ý kiến cho mình để shop khắc phục với ạ ?"
"Hàng giống hình, nhưng mà có một bên giày bị méo hơi lệch, giày còn nhiều keo thừa nhìn mất thẩm mĩ, riêng phần đế thì rất chắc chắn, đường chỉ may ok. Chỉ là các bn nên đặt lớn hơn 1 size cho thoải mái chân, mình đặt vừa chân nhưng chắc do giày mới nên hơi đau",4,
"Giày vs giá này thì okie lắm rồi, lên dáng đẹp, mk mang size 37 mà lấy 38 vẫn hơi lồi gót chân, nên lấy giày rộng hơn 1-2 size nhé",4,
"Giá và sản phẩm như này ok lắm ạ!! Mình mang size 39 nhiee, còn phần đóng gói ko đc đẹp lắm ạ",4,
V word jskhmsvkakwmrjzlalqldivjMq. Gjdiqlemnclapwfjmwtj8f,4,
"Đóng gói cẩn thận, giao hàng nhanh, giày đẹp. Tuy nhiên nó giống giày búp bế có đế ôm gót đằng sau chứ ko xỏ như dép lê đâu nhé",4,
"Giầy như hình, với mức giá như vậy mà mua được đôi như vậy thì quá ok so với giá",4,
fvggggggghhhgtvh bhbhb. hhhbbg.  bybhbb bbb.      vdvdxsdfnhcfy,4,
"Mọi cái đều ổn trừ 2miếng lót giày, 1bên nhỏ làm m mang bị hụt chân. Nhưng với giá này m cũng ko đòi hỏi j thêm. Lần sau shop kiểm tra kỹ hàng trc khi giao nhé. Thanks shop",4,
Hơi buồn vì chữ kp conver ! Dù gì giá tiền này mua dc sp này cũng rất oke r ! Nhưng biết là nhái thì vẫn muốn chữ ở giày đc gi là conver hơn!!  Trừ điểm chữ nên đánh giá 4* !! ,4,
"Sp cũng được.giao hàng nhanh.
Đặt lên 1 size như mọi người bình luận thì bị rộng 1 chút.",4,
Mình không thik lắm vì giày bị xẹp xuống khó mang vô chân. Đường chỉ may không sắc nét nhưng giá rẻ như này nên không đòi hỏi nhìu được,4,
"Giày bị nhỏ hơn 2 size, minh mua 2 đôi 38,40 mà mình mang vừa 40 , còn bạn mình size chân 40 k mang được luôn, thành ra 1 đôi 38 bỏ k mang được vi qua nhỏ!",4,
nghe lời cmt con kia ở dưới nó kêu mang rộng tè le ai nhè đặt đúng size chật vđ,4,
Giày hơn bẩn xíu. .....jdhdoosndbxjwlsbcvclsksvxbdhwkskwksbxhdjdvdkwkdncnc,4,
vhqhbabajwjsnndkakqsndkdllwmsnxjslasnxjxjeolanzhdjsksksbxhuepqksjxidownsndwiqnzjdowowksjjdsjjsjsvhhjjnwjsjwjkq,4,
"Hơi chật so với size 
Giày đi hơi cứng ko êm 
So với giá thành là tạm được",4,
Mình đặt size 40 nhưng vẫn bị nhỏ. Giá thành ok chất liệu ổn. Gót 1 bên cao 1 bên thấp mấy hôm quên k ấn đổi tra hàng nên thôi. ,4,
"Giầy đẹp
🐱🐱🐱🐱🐱🐱🐱🐱🐱🐱🐱🐱🐱🐱🐱🦡🦡🦡🦡🦡🦡🦡🦡🦡🦡🦍🦍🦍🦍🦍🦍🦍🦍🦍🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶",4,
Bị lỗi keo mũi + viền giày,4,
"Giày ok, màu trắng nhìn khá đẹp, chỉ có điểm trừ là chữ sau giày. Cái gì cũng ok, mỗi cái chữ là mk k thích. Mn cân nhắc nhé.",3,
Giày cũng tạm có điều đặt hơn 1 size nó rộng quá biết vậy đặt đúng size của mình rồi,3,
"Giày hơi lỗi một xí, phần vải gót bên cao bên thấp..tuy nhieen mang cungx đươc á mn.",3,
Giầy đẹp vừa chân . Nhưng 1 chiếc đẹp còn 1 chiếc thì bị đen ở đầu và có 1 ố vàng nhỏ ,3,
"Đóng gói hơi bị sơ sài, mình nhận đc hàng là muốn bung cái hộp ra rồi. Giày mùi nhựa nồng, đeo vào khá đau chân. Bth mình mang 39, trừ hao mình đặt 40 cơ mà vẫn khít đến nỗi phía sau gót bị đau nhói mỗi lần đeo. Mình có ghi chú là shop đừng ghi tren sản phẩm ra vì mình đi tặng. Cơ mà shop vẫn ghi :(",2,
Không ôm chân cảm giác rất khó chịu ,2,
Shop giao hàng không đúng màu . Đặt màu trắng giao màu đen . ,1,
"chất lượng sản phẩm
kém thiếu mất một lỗi xỏ dây thì hỏi đôi dây đi sao 😡",1,
Hàng không giống hình và clip ,1,
"Giày trông xinh k có hộp nhưng có miếng giữ phom, mình để 4s vì bị vết trầy bẩn",4,
"Giao hàng siêu lâu! Đặt từ 9/1 nhưng 28/1 mới giao nhưng thôi chắc tắc biên 
Giày khá cứng đi hơi khó chịu chứ không mềm như mn đánh giá. Đóng gói thì có để miếng giữ form giày rồi bọc nilon thôi chứ k hộp. Với tầm giá này thì đành chấp nhận tiền nào của nấy thôi chứ cũng không khuyến khích mn",4,
"Giao hàng lâu chắc do dịch 
Sp khi tới rất đẹp ❤️❤️ êm chân màu đẹp 
Giao tới mình kg có hộp , mình chỉ sợ sp bị hư thôi còn lại ok lắm",4,
Giày đi êm và xịn lắm nha.Giày chất vải nên dễ dơ nên phải đi cẩn thận lém. Đi vừa chân luôn nên là khuyên mng bth đi size nào mua size đó. Điểm trừ là giày có 1 vệt bẩn và giao rất rất lâu. Trừ 1 sao nha,4,
"Giày đẹp nha, ít chỉ thừa nói chung là đẹp lắm í nhưng mềnh cho 4 sao vì giày nó bị bẩn vài chỗ đặc biệt là phần đế giày á 😐 khá là buồn mà ko chỉ 1 chiếc mà 2 chiếc.Giày rất đẹp mn nên mua👍👍 (Video và hình ảnh chỉ mang tính chất minh họa lấy xu)",4,
"Hàng y hình, đặt hơn 3 tuần mới nhận được. Giày đẹp mỗi tội hơi rộng, bình thường đi 37 nhưng đọc cmt bảo nên hơn 1 size mà thành rộng quá",4,
"Nhìn tổng quan thì giày đẹp nhưng size giày to hơn bình thường. Đặt size 37 nhưng đeo vô rộng như size 38, đeo vớ cũng tuột😭 mọi người đặt phải lùi 1 size ấy, không đeo vớ chắc phải lùi cả 2 cũng nên. Giày phần đế bị trầy 1 miếng nhỏ nhưng không sao vì nằm phía dưới",4,
"Shop reply mọi vấn đề, giày form đẹp như hình, đúng size như ý muốn của mình
Nhưng buồn là bị 1 vết bẩn mà lau mãi k ra
Cộng thêm ít ra phải cho thêm cái hộp chứ á, may cb bị bóp :))",4,
"Mình vừa nhận đc giày, chân mình chừng 23,5 đặt 37 vừa in nha. Giày k có hộp, nhưg đc cho miếg mút giữ form với đc bọc cẩn thận. Lót giày có thể tháo rời, đọc vài review thấy bị dính bẩn í, mình cũng bị 1 ít và chùi k ra :( vết bẩn cũng k lớn lắm nên tạm chấp nhận, giày khá nặng, độn oke",4,
Hình ảnh và video chỉ mang tính chất nhận xu. Review của mình là giày xinh đúng hình có gắn nhãn hàng hiệu nên khá yên tâm về chất lượng. Mình lấy đúng size mình hay đi thì có lỏng hơn một xíu nhưng mà giày thừa dép thiếu nên okie,4,
"Giày rất xinh form đẹp 
Đi đúng sz  
Nhưng giày hơi bị bẩn ở đế ....",4,
Sản phẩm chất lượng tốt giày đẹp form đẹp cứng cáp . Đóng hàng cẩn thận mỗi tội giao nhầm size cho mình,4,
"Đế giày phân cách giữa nâu và trắng không sắc nét, rất lộ. Giày bẩn nhiều chỗ. Giao hàng cực lâu",4,
Đế độn kha khá nhưng rất cứng. Đi kh thoải mái lắm. Dễ bị tuột. H,4,
"Sản phẩm ok nha
Vì là quốc tế nên chờ hàng về hơi lâu chút mà không sao",4,
"Thật sự mình không nghĩ rằng giày của mình sẽ bị bẩn nhiều như này luôn, giày trông khá ổn nma với cái giá ~200k thì mình thấy nó không đáng",4,
Vải nhìn thẳng thì lệch nhưng so với mặt bằng chung thì ok,4,
Dcccccccccccccccccccccccccccccccccccccccccccccccccc,4,
Giao hàng quá lâu. Giày khá ok nhưng hơi nặng,4,
giao hàng chậm,4,
Cũng được .chọn size lớn xíu nên cũng k thích lắm,4,
Ổn nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn nhưng mua size 37 shop gửi size 38 nên trừ 2 sao giày ko vấn đề gì,3,
"Form giày xinh lắm
Nhưng shop đóng gói sản phẩm chưa tốt thành ra nó bị gãy form, sử dụng đc 1-2lần thì khi giặc nếu mình giặc mạnh nó sẽ bạc màu, giặc xog còn bị vàng ở mấy cái vành , chỉ may cũng ko đều..nói chung cũng tạm (hình t1 là lúc mới mua về, t2 là dùng đc 2lần )",3,
Giày có rất nhiều lỗi nhỏ. Chuẩn bị đơn hàng lâu.16 ngày nhận dc hàng. Chân mình size giày 36 nhưng đặt lùi đi 1 size 35 đeo vừa chân. ,3,
"Size giày rộng quá, đưa chị chân 37 mang còn rộng, chán 😔",3,
Giày lên form đẹp nhưng vải không được mền và dày dặn .giao hàng hơi lâu so với dự định .giày tạm được nhưng cũng không quá hời với số tiền đã bỏ ra,2,
"Mình đặt 39 shop giao nhầm thành 38, đơn hàng đi lâu khoảng 26 ngày mình mới nhận được hàng. Mình phản hồi về size giày từ hôm qua shop có đọc nhưng không trả lời. Quá thất vọng!",1,
Đóng gỏi ẩu thả ko có hộp dày đó vận chuyển ko giữ đc from dày giao hàng nhanh,4,
"Hàng giao nhanh , giày rất đẹp❤️❤️❤️ nhưng đóng hàng k chắc chắn",4,
"Giày đẹp mà thiếu cái móc treo ngay guày giao hàng nhanh,shipper thân thiện",4,
"Giày màu đẹp 
Nhưng ko giống hình lắm 
Trong hình là chi tiết nhỏ đc may vào
Còn hàng giao lại đc in",4,
giày hơi ọp ẹp . đóng gói thì cho vào túi đỏ ko có hộp dựng lên giày bị mất hết fom luôn,4,
"Giày đẹp, hơi móp xíu, gói sp bằng túi nilong hơi mất thẩm mĩ",4,
Giao hàng khá nhanh giày xinh lắm. Nhưng không biết sao shop lại giao thiếu dây giày nữa 😅. Mình nhắn tin hỏi thì shop không trả lời.,4,
Tiền nào của nấy nha mọi ng. Ảnh trên hình k phải ảnh thật đâu. Màu bên ngoài hồng lè hồng lẹt ý. Huhu,4,
"Giày khá đẹp, bọc trong túi nên hơi mất form
Giao hàng hơi lâu
Nch là phù hợp vs giá tiền!!!",4,
"Giày kh có hộp mang về mất form 
Chán luôn 
Nhma màu hồng đẹp đấy 
Kh như trên ảnh lắm",4,
"Giày sinkk , nhưng shop gói hàng ẩu qúa chỉ vs túi nilong nên bị móp ở phần gót🤦‍♀️🤦‍♀️🤦‍♀️",4,
Quá là xinh luoonnn. Hơi bị thừa chỉ 1 tý. Mất phom giày . Cái này chắc do vận chuyển nhưng vẫn xinh,4,
Giày đẹp nhưng hơi chật. Đặt size 39 nhưng giống size 38 hơn. Tui nghĩ mn mua sau nên lên 1 size để thoải mái. Đóng gói không kĩ lưỡng cho lắm,4,
"Tiếc là màu giày đục chứ không phải màu trắng ....,’’’”””///////////////////////",4,
"Giày đẹp size vừa.
Mình tưởng shop bỏ hộp cơ nhưng shop chỉ bọc túi thôi nhưng form vẫn đẹp mà k bị méo nha ❤
Shop có tặng kèm sticker và hình dán nữa ❤
Nhưng trừ 1 sao vì k đc kiểm tra hàng.
Tóm lại là giày đẹp nha😍",4,
"Chất lượng giày tạm ổn
Phù hợp với giá tiền
Thời gian giao hàng nhanh ",4,
Giày xinh nhưng chắc do đóng gói ki cẩn thận nên giày bị MÓP hjhjhh,4,
Giày đẹp mà mình kh thích cách đóng gói hàng cho lắm,4,
"Đóng gói sơ sài , móp giày , nhưng giày như hình ổn",4,
Sản phẩm khá ok nhưng mà không cs hộp đựng giày giày thì khá mỏng,4,
"Khá giống hình, giao hàng nhanh nhưng bọc hàng k kĩ nên mũi giày bị móp, phù hợp với giá",4,
Giầy cx ok nhưng đóng gói ẩu quá gói mỗi vào túi bóng rồi giao ko đệm thêm tí xốp nào lm náy hết cả muix giày,4,
"Giày đẹp, chân 37 đi 39 vừa, thoải mái. Nhưng shop phục vụ khách hàng kém lắm, nhắn tin shop không trả lời, gói hàng không cho trong hộp, ọp ẹp, mất form. Cho shop 4 sao.",4,
"Giày đẹp, k thấy phụ kiện và hơi móp nhưng giá ok✨ nên mua ủng hộ shop nkaa",4,
Ơ k có cái sticker như trên ảnh vậy shop???????????????????.,4,
Sản phẩm đẹp. Giáo hàng nhanh. Nhưng đóng gói ko có hộp dễ ảnh hưởng đến giày. Khuyên mọi người nên mua,4,
"Giày tạm ổn, thời gian giao hàng hơi lâu. Mình đi size giày 38, nhưng có vẻ size giày hơi chật, ",4,
"Hàng giao hơi chậm so vs dự kiến,sản phẩm đẹp ,size hơi nhỏ ,nói chg là tốt",4,
"thiếu phụ kiện, đóng gói cho có nên hàng móp méo. chất lượng sản phẩm kém. ko có lần sau",4,
"Chất lượng ok lắm ạ , ko bt lúc mang có đau ko thôi , mọi người nên mua nhe",4,
Sản phẩm cũng được cũng khá là ưng ý nhưng khuyên shop nên để ý vào việc đóng gói hàng hơn ạ. Ít ra là giày dép thì cũng nên cho vào cái hộp rồi gói hàng lại chứ ai lại đi cuốn tui ni lông vs băng dính quanh đôi giày như thế:)),4,
Giầy ko đc bỏ trong hộp hơi bị móp và ko có phụ kiện đi kèm như trên mẫu,4,
giày đẹp mang vừa chân nhưng shop đóng gói ko chu đáo làm bị móp form giày,4,
"Giày đẹp chất lượng tốt mỗi tội đóng hàng chắn quá shop ạ, giao hàng nhanh",4,
Nhưng có một điều là nhắn tin với shop thì shop không trả lời mà mua 3 đôi nhắn với shop thì shop bảo đc miễn ship nhưng hàng về vẫn tính ship lên mình cho shop 4 sao thôi. Còn chất lượng sản phẩm tốt đẹp. Shop lên lưu ý điều này nha.,4,
"Hàng y hình nha 
Chất thì cũng OK 
Có điều mang lên chân k được đẹp cho lắm chắc tại k hợp 😳 nên hơi buôn tý ",4,
"Giày đẹp, đúng size, đúng mẫu nhưng đóng góp  sơ sài...",4,
"Hàng không giống hình cho lắm,phụ kiện không đầy đủ
Nhưng chỉ 129k thì cũng đc gọi là ưng ý rồi ",4,
Hàng ok nhưng khi ship tới thì bị nhăn 1 vài chỗ nhưng không sao với số tiền đó hàng như thế cũng rất ok rồi 😄,4,
Đóng gói sơ sài bị nát mõm giày,4,
Không có hộp nên vài chỗ bị móp nhưng cũng ok,4,
giao hàng lâu lắm... Giày tạm ổn,4,
Đẹp ❤,4,
