khach_cmt,rating,shop_phan_hoi,shop,dvvc,sản phẩm
"do dịch nên gần 1 tuần mới giao tới :< chất liệu quần okla, túi quần nhỏ, lưng quần rộng, 1 ít chỉ thừa phía trong quần.",4,,0,1,2
hàng về không được đẹp như mong đợi chán shop quá đặt lần đầu ok lần 2 thì haiz,4,,0,0,1
"màu không giống ảnh, quần nam nữ mà mình mua size nhỏ nhất vẫn rộng, độ dài vừa, lưng rộng",4,,0,0,2
tôi thấy chất vải khá là mỏng so với giá tiền thì hơi cao nói chung là ổn,4,,0,0,1
form được nhưng chất hơi dễ bám bụi tóm lại là hơi đắt so với giá tiền,4,,0,0,1
shop tư vấn cho mình chọn size 28 là vừa đẹp luôn nhưng khi nhận hàng hơi bị thất vọng vì quầ quá rộng đúng kiểu bơi trong quần luown chán thật sự còn ảnh với video chỉ mang tính chất lấy xu,4,,1,0,1
"quần màu khác hình, bạc phếch. size thì hơi rộng so với chiều dài",4,,0,0,2
"quần màu không giống hình,không dãn,ship hơi lâu,khá thất vọng",4,,0,0,2
"đóng gói hơi sơ sài, quần ok mỗi cái là màu hơi không giống mình mong muốn hi vọng giặt xong nó phai bớt, mua được giá hời nên cũng chấp nhận được",4,,1,0,2
quần cũng khá đẹp so với giá tiền. chất vải cũng oce. có điều mình có chút hiểu nhầm qua mô tả nên đặt size bị to. bạn nào từ 40 đến 46kg nên đặt size nhỏ nhất nha. shop cũng hỗ trợ nhiệt tình.,4,,1,0,2
"shop chuẩn bị và giao hàng nhanh, quần đẹp nhưng mà tiếc là dưới chân quần bị lỗi nhỏ tí",4,,1,1,2
sản phẩm cũng ok nhưng nhìn vải có chút không đẹp nma vẫn đánh giá 4s cho shop phát triển hơn,4,,0,0,1
"vải thì không có gì để chê,dày dặn,shop tư vấn nhiệt tình. mỗi tội là quần hơi bị chật so với mình",4,,1,0,1
quần màu đậm hơn trong ảnh phải xắn quần lên 8cm mới vừa. bạn nào thấy cơ mình phù hợp với size ví dụ size 30 thiì nên chọn mua size nhỏ hơn 29 vì mua đúng size quần trộng vl,4,"20we xin cảm ơn quý khách hàng đã lựa chọn dịch vụ của 20we. 20we đã inbox rồi đó, quý khách hãy check ib để cùng trò chuyện với 20we nha !",0,0,2
shop giao hàng nhanh đảm bảo yêu cầu thời gian nhưng mà màu sắc khôgn được như mong muốn . màu ngả sang màu xám chứ không có độ xanh,4,,0,1,1
"mình mua cho bạn nên không rõ chất lượng nhưng thấy bảo là from dáng được , chất không được đẹp lắm , nói chung là được xin lỗi vì hình ảnh chỉ mang tính chất nhận xu .",4,,0,0,1
quần đẹp nhưng có dính 1 vết bẩn nhỏ trên đầu gối mong lần sau shop kiểm tra kĩ hàng trước khi giao cho khách ,4,,1,0,2
quần bị gập eo 64 mặc hơi rộng m54 quần dài quá trên m6 thì đẹp lại tốn 20k tiền cắt,4,,0,0,2
size quần shop tư vấn hơi lệch mình cao 1m62 48kg mà vừa rộng vừa dài,4,,1,0,0
sản phẩm màu đen thì oke giống hình nhưng sản phẩm màu xanh thì nhạt hơn hình. về mở ra nhìn chán thực sự luôn,4,,0,0,1
"shop ở hà nội mà giao siêu nhanh luôn, quần giống hình nhưng mặc rộng dù đã nhờ shop tư vấn",4,,0,1,2
ib shop tư vấn bảo mặc size 28 cũng ổn mà về nó rộng muốn xỉu luôn chất ok lắm nhé màu cũng ổn,4,,1,0,1
shiper giao hàng nhầm giao lâu nhưng quần rất đẹp,4,,0,1,2
"quần như hình có điều lưng quần hơi rộng mình cao 1m7 nặng 43kg mặc size 27, với lại nút khoá quần bị lỗi",4,,0,0,2
chất lượng sản phẩm rất tốt nhưng mà shop tư vấn size quần bị to quá. hơi buồn vì mất thêm tiền đi cắt,4,,1,0,1
"quần ổn. ship nhanh, màu không được như mong muốn cho lắm. tuy nhiên khá ổn, vải bò ok. đóng gói chắc chắn",4,,0,1,2
cũng ok không quá đẹp lắm đâu mọi người ạ,4,,0,0,1
đẹp nhưng vải hơi mỏng size 28 mà cứ như 29 nhưng vẫn tạm ổn nhé ,4,,0,0,1
hàng thì đẹp nha mọi người mỗi tội nó chẳng xanh như trong hình đâu nên cho 4 sao gặp phải anh giao hàng cục súc không nghe máy cái anh đó hủy đơn luôn năn nỉ mãi mới được,4,,0,1,1
quần dày dặn ok nhưng mỗi cái là ống nó bó quá mặc như quần bình thường mà lấy size to hơn thì lại không vừa hơi buồn,4,,0,0,2
sản phẩm y như hình nha mọi người nhưng có điều đặt size 28 hơi chật 29 là đẹp mặc không vừa bụng,4,,0,0,1
chất vải cũng được nhưng mà vì form này chỉ hợp với các bạn nam thôi nha mình hơi tiếc vì quần mặc vừa nhưng phần đùi quá rộng nên nhìn hơi thô nha các bạn nữ,4,,0,0,1
chất vải bình thường màu không được giống hình lắm giá cũng rẻ nên chấp nhận được,4,,0,0,1
vải đẹp dày dặn nhưng ống quần hơi to không thích lắm,4,,0,0,2
quần cũng ok. ăn mau đi không trở lại đây thì có vẻ như là một trong những người có ,4,shop cảm one a nhiều ạ.mong a ủng hộ shop lâu dài ạ.❤️,0,0,2
giao hàng nhanh tư vấn ổn nhưng mà trên quần còn dính cái gì màu vàng trông hơi bẩn chất liệu quần thì ok,4,,0,1,2
giao hàng nhanh quần ổn nhìn khá giống hình mà ống quần hơi bé so với ảnh ,4,,0,1,2
quần ưng  nhưng size rộng hơn so với bình thường nên trừ 1 sao,4,,0,0,2
"video không không liên quan nhưng quần khá đẹp, may chắc chắc, bị xước ở 1 chỗ",4,,0,0,2
vải tốt giao hàng nhanh như mẫu có điều nhìn màu hơi cũ nhưng mà đẹp,4,,0,1,1
quần rất đẹp mà tiếc 1 cái là óng quần nhỏ không được như hình ,4,,0,0,2
giao hàng nhanh đóng gói cẩn thận hàng cũng được nhưng sau chổ phi cút quần cắt sẵn nên không biết mới 100% không do shop khác chưa ai cắt sẵn cả .ngoài ra còn thấy chỉ thừa nữa,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,1,2
vải không dày cũng không mỏng tạm được,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
vải hơi cứng ngứa,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
lệch 1 size nên bị rộng bụng ,4,,0,0,1
giao không đúng màu chất lượng ổn,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",1,0,1
không đúng màu đặt hàng. quần mặc vừa ,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
sản phẩm khá giống hình nhưng chất lượng vải thì chỉ 4 sao thôi,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
quần bị một vết bẩn to giặc khó ra ngoài vấn đề đó ra thì mình hài lòng hình ảnh chỉ mang tính chất nhận xu,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
quần rất okay,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
"mình cao 1m58, cân nặng tầm 40-50. theo bảng quy đổi kích cỡ của shop là 27. mua về quần vừa rộng vừa dài, không mặc được. mấy bạn nào tầm mình mua 26 nhé. mà shop ship mình quần nam à",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
buồn thế chứ mong lần sau shop chú ý hơn để k xảy ra tình trạng này nữa,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",1,0,0
shop tư vấn hoàn trả nhiệt tình,4,,1,0,0
"màu có vẻ sáng hơn ảnh, sản phẩm này nữ mặc sẽ hợp hơn nam nhưng mà vẫn cứ là ok",4,,0,0,2
"chất lượng sản phẩm ổn, giao hàng nhanh, nhưng không như mong chờ, đóng gói cẩn thận.",4,,0,1,1
sản phẩm ok,4,,0,0,2
màu quần không giống hình cho lắm,4,,0,0,2
hay,4,,0,0,1
nice,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
lỡ mua hơi rộng nhưng chắc sửa được màu đẹp form ổn,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
quần vải rất đẹp nhưng cạp quá rộng,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
màu quá nhạt so với hình quần hơi rộng m7 mặc vừa,4,,0,0,1
sản phẩm bình thường ,4,,0,0,1
"quần không có túi ,giao hàng nhanh ,m65 50kg size 26 vừa bụng ,mà quần dài gần 100cm khác với thông số 93(shop ghi) phải sắn 2 lần cạp hơi dài",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,1,2
không ngờ là quần to và rộng như vậy luôn á .,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
đặt quần màu đen mà shop giao màu xanh. mua tặng nên hơi buồn. shop có nói mình hoàn hàng nhưng đúng 28 tết rồi hoàn hàng phiền quá nên mình đành nhận hàng.,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
"quần lưng không cao, đũng quần bị thụng, chất vải cứng nhưng giá tiền thấp nên cũng phù hợp",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,0
vãi đẹp quần đẹp rẻ giá hợp lí giao nhanh shop tư vấn nhiệt tình,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
"màu đẹp, đường may tốt, nhưng mà phần chỉ bên trong màu đỏ không giống màu trong hình quảng cáo nên cho 4 sao",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
"quần form đẹp, giá rẻ. có điều quần mình mua lại bị bục chỉ sẵn ở phần khuy quần và một vết ố (han gỉ) ở ống quần nhưng không sao.",4,,0,0,2
"chất lượng vải tốt, đường may đều, cao 1m56 hơi dài và hơi rộng với mình",4,,0,0,2
quần siêu đẹp luôn ạ mỗi tội hơi dài so với em 10đ chất lượng nhưng giao hàng khá lâu chắc do dịch bệnh,4,,0,1,2
quần màu sáng mà bên trong khâu chỉ đen xắn lên xấu lắm ạ ,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
"đặt hai chiếc cùng loại mà màu hơi khác nhau tí, ship hơi lâu nữa nhưng cũng ok",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,1,0
"màu hơi nhạt nên trừ 1 sao mọi thứ khác thì quá oke ,vải dày dặn ,sản phẩm tốt đối với mình hơi rộng nhưng oke shop rất tận tình",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",1,0,0
"đúng size, tạm ổn giao sai màu nên trừ 1 sao, đặt xanh sky giao xanh nhạt nói chung là buồn đó ống hơi rộng so với suy nghĩ kh thấy chỉ thừa ai muốn chắc chắn thì đi đạp lại lần nữa. riêng mình chắc vừa bóp ống vừa đạp",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",1,0,2
"hàng giống như hình , size chuẩn , túi bị nhỏ ,chất vải nóng mặc mùa hè thì xác định ướt đẫm luôn nhưng nhân viên rep ib chậm giao hàng chậm",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,1,1
"quần hơi dài, nhưng mà màu đẹp, chất liệu ok, đáng đồng tiền bát mì",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
"giao hàng lâu quá , quần nhìn trên ảnh không trắng mấy ai ngờ mua về trắng nhiều quá không thích nhưng quần đẹp không lỗi , tạm cho shop 4 sao nhé",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,1,2
sản phẩm tạm ổn nhưng size 29 dành cho người 1m7 nặng 57 là hơi rộng nha shop,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
"mình đặt cả 2 quần cỡ 28.mình thấy quần màu xanh rất to chắc phải cỡ 29,30 j đấy nhưng bù lại vải quần rất chắc chắn mong shop lần sau để í",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
"quá nhiều chỉ thừa, đóng gói thì được. trừ một sao nhé",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
quần khá đẹp. màu không giống như ảnh 100% nhưng mà cũng giống 85%,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
ảnh mang tượng trưng quần đẹp nha nên mua nha các bạn,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
"hàng rất đẹp giá cả hợp lý , mỗi cái là giao hàng hơi lâu",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,1,1
"chất vải ổn, không có chỉ thừa, đóng gói cẩn thận. với giá chỉ hơn 100k thì như này là quá ok. size hơi rộng so với mình, khuyên mọi người nên đặt nhỏ lại 1 size nhé",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
quần đẹp vải dày dặn đúng như shop mỗi tội mình đặt size 29 ngta giao 28,4,,0,0,2
chất lượng ok shop tư vấn nhiệt thì mặc dù bị giao nhầm nhưng shop đã đổi trả rất uy tính,4,,1,0,1
sản phẩm tốt giao hàng đúng hẹn nhưng hơi chậm ngày cuối cùng dự kiến là nhận được,4,,0,1,1
quần thì khá tốt nhưng vì giao thiếu mất phải chờ để lấy thêm 1 cái nữa nên cho shop 4*,4,,0,0,2
quần hơi ngắn ! chất vải mềm. nói chung tạm được! shiper chưa ok lắm.,4,,0,1,2
"hàng gửi lâu quá, mặc dù chất cũng oke. nhưng giao hàng chậm, shop làm việc thiếu chuyên nghiệp, giao sai hàng",4,,1,1,1
"hàng shop đẹp cơ mà mùi vải nồng quá, ai giặt nhiều cho mình xin ý kiến",4,,0,0,1
"màu sáng hơn trên hình , vải đẹp nhưng quần chỉ đẹp khi mặc vừa thôi ",4,,0,0,2
quần rất tốt nhưng có vài chỗ khâu chưa chắc chắn lắm lên chỉ cho 4 sao,4,,0,0,2
"quần đẹp nhưng có lỗi ở ống quần, chỗ lỗi vải k đủ may nên thủng lỗ",4,,0,0,2
ống nó không rộng như hình đâu ạ mình mặc thì ống thấy ổn nhưng lưng nó rộng kinh khủng phải đi bóp lại ạ ,4,,0,0,2
mình m75 nặng 56 cân mua size 29 ok nãy mặc thử thì vừa quần vải hơi mỏng còn lại ok,4,,0,0,2
"hàng mới về không đúng mẫu báo shop đổi lại sau khi đổi lại thì thấy oke nha mỗi điều lỗi gửi nhầm hàng là của shop ,mà khi đổi hàng lại không chịu ship ,bay 30k ",4,,1,0,1
"không giống trông hình, kêu ống suônng mà chiều rộng của ống không phải mọi người đừng tin shop. đưa thông tin sản phẩm sai sự thật ",4,,0,0,2
"form quần khá đẹp, tuy nhiên vẫn còn chỉ thừa và bị như ảnh",4,,0,0,2
quần chất liệu ok xịn đẹp nhưng có điều là bị bung chỉ ở chỗ mác sau ,4,,0,0,2
quần rất đẹp giao hàng nhanh shop nhiệt tình nhưng quần không dãn với cả bn nào cao trên 1m8 như mình thì size 32 sẽ hơi ngắn nhưng mà để xuông đi tất cổ cao thì vẫn ok,4,,1,1,2
sản phẩm uy tín nhưng vải 2 ống chân quần lại khác nhau nên mình chỉ cho 4 sao thôi giao hàng khá nhanh,4,,0,1,2
khá ưng tại vừa size . màu hơi lỗi xíu nhưng tạm chấp nhân,4,,0,0,1
khá oke nhưng shop hơi kì đáng ra phải xé cái giá gốc đi lại để đó,4,,0,0,1
"shop nhiệt tình, chất lượng tốt, giao hàng nhanh, hàng chất lượng trong tầm giá.",4,cảm ơn khách yêu đã tin tưởng và lựa chọn mua hàng tại shop. hãy ghé shop thường xuyên để trải nghiệm những sản phẩm và dịch vụ tuyệt vời nhất nhé. . chúng tôi luôn hy vọng được tiếp tục đồng hành cùng khách yêu trong tương lai.,0,0,2
"quần đẹp sắn lên thì bao đẹp, nhưng màu vải cũ không được như trong hình nên giảm 1 sao",4,,1,1,2
"giao hàng nhanh , đóng gói kỹ nhưng vải còn dư chỉ nhiều và bị lem màu.",4,,1,1,0
quần đẹp nhưng có cái shop không kiểm tra kĩ để bị rách mất vài chỗ,4,,0,0,2
"chất phẩm sản phẩm tậm ổn giá cả hợp lí, rất đáng để mua",4,,0,0,1
quần đẹp. ống hới rộng nêu bạn nào không thich mặc ống rộng thì chú ý.,4,,0,0,2
giao hơi lâu . quần có khá nhìu chỉ thừa .tiền nào của nấy nói chung tạm thôi,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,1,2
vải tốt quần đẹp hơi nhiều chỉ thừa và quần không có cúc không biết do nỗi hay gì nhưng vẫn hợp với tầm giá,4,,0,0,2
sản phẩm khá chất lượng,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
quần thơm. size 29 hơi to so với bảng quy đổi kích cỡ. mặc vào rộng eo. hình ảnh để nhận xu,4,,0,0,2
thấy quần được nhiều lượt mua nên mua về mặc thử. chất lượng cũng không quá tốt so với giá nhưng được cái là không có chỉ thừa nên cho 4 sao thôi nha ,4,,0,0,2
chất lượng quần khá tốt giao hàng nhanh và màu quần thì hơi khác với trong hình chỉ hơi thất vọng chỗ đó còn lại ok hết,4,,0,1,2
"sản phẩm ok, hợp với giá tiền, đặt size 28 nhưng shop lại giao size 27, m7 55kg vừa khít, eo bị chật. cho shop 4sao :3.",4,,0,0,1
vải không được đẹp lắm kiểu nhũn không vào from như hình quần quá rộng ống màu thì đậm hơn hình được cái giao hàng nhanh dù trong mùa dịch,4,,0,1,1
"vải mỏng, khá rộng mua size bé nhất mà vẫn rộng chắc tại mình gầy quá chứ không phải do shop nhưng giá đấy thì cũng ok mọi người nha",4,,0,0,1
đặt hàng trước tết tầm 12 ngày nhưng sau tết mới nhận được khi huỷ đơn hàng là hàng đang trong tình trạng người bán chưa đưa cho đơn vị vận chuyển tớ mới huỷ nhé nhưng vẫn ship về ạ quần hơi rộng so với size ạ,4,,1,1,0
"nói chung màu quần nhạt hơn trong ảnh, đai quần sau không đẹp lắm, giao hơi lâu nhưng chất lượng sản phẩm ổn, nên mua đúng size mình mặc thì sẽ vừa bụng nhưng chiều dài quần chỉ vừa phải chứ không dài để mà săn gấu lên được",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
đẹp nhưng size vẫn to ạ em mặc size 26 nhưng kb shop gửi cho tầm size 27 hoặc 28 rồi ,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
.,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,0
ý là mua xanh rồi mà màu hơi nhạt 1 tí như củ ý ( ý kiến riêng ạ ),4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
"đặt 2 giao 1, nhưng shop cũng giao thêm nên không sao",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",1,0,0
hàng chất đẹp mà gửi sai mẫu màu mình đặt màu đen mà về màu xanh,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
quần đẹp giao hàng nhanh shop thân thiện nhưng phần eo vẫn chật size 29 còn chật hơn size 27,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,1,2
hàng đẹp nhưng chưa gì thấy xù rồi,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
"quần đẹp vãi dày đóng gói sản phẩm tốt . có cái giao sai màu quần nha shop, trừ 1 sao nha",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",1,0,2
ship hàng hơi lâu thôi nè. nhưng chất vải thì tốt. co dãn,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,1,2
hàng đẹp mà dưới phần ống chân bị 1 đốm vàng nhỏ để ý kỉ mới thấy được không sao,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
tốt,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
mặc rất là ưng nhưng với giá tiền hơi mắc cần được xem xét kĩ,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
tiền nào của nấy nha,4,,0,0,1
đồ khá oke nhưng hơi rộng một tí ạ ! bạn nào mua nên cân nhắc kĩ size nha !,4,,0,0,1
"vải hơi mỏng,cỡ 30 mà to quát nói chung cũng tạm được",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
quần đẹp chất liệu tốt mặc vào lên dáng rất ok nhưng mà giao hàng hơi lâu nên cho 4 sao,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
"đẹp nhưng mà quần không rộng như mình nghĩ, nếu ai muốn mặc rộng thì tăng thêm 1 size nhé",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
cũng được,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
quần khá đẹp đường may chắc chắn cầu kì,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
sản phẩm hoàn thiện rất đẹp không có chỉ thừa lên form rất đẹp,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
vải giày dặn không có chỉ thừa nhưng lưng quần vừa mà ống hơi bự và dài,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,2
"quần form rất đẹp , nhưng có mùi hơi kì , giao hàng nhanh",4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,1,2
